,Correlation,Subject,R
324,0.47018285712745983,R1061T_RAM_CatFR1_0,[36.21 17.38  3.47]
325,0.47018285712745983,R1061T_RAM_CatFR1_0,[29.89 45.95 23.6 ]
326,0.3689984337491736,R1061T_RAM_FR1_0,[34.81  8.61 46.15]
327,0.3689984337491736,R1061T_RAM_FR1_0,[ 32.7  -15.95 -12.34]
328,0.3689984337491736,R1061T_RAM_FR1_0,[38.06 10.17 23.15]
329,0.3689984337491736,R1061T_RAM_FR1_0,[ 24.8    7.75 -18.59]
330,0.3689984337491736,R1061T_RAM_FR1_0,[34.43  8.33 53.83]
331,0.3689984337491736,R1061T_RAM_FR1_0,[-37.15   1.06 -21.26]
332,0.3689984337491736,R1061T_RAM_FR1_0,[32.67  7.57 68.07]
333,0.3689984337491736,R1061T_RAM_FR1_0,[-27.28   1.97 -20.61]
334,0.3689984337491736,R1061T_RAM_FR1_0,[32.26 35.18 17.43]
335,0.3689984337491736,R1061T_RAM_FR1_0,[ 21.47 -13.18 -14.78]
336,0.3689984337491736,R1061T_RAM_FR1_0,[38.36 35.62 16.71]
337,0.3689984337491736,R1061T_RAM_FR1_0,[ 72.75 -23.28  -0.95]
338,0.3689984337491736,R1061T_RAM_FR1_0,[35.   35.43 17.6 ]
339,0.3689984337491736,R1061T_RAM_FR1_0,[41.02  9.92  9.13]
340,0.3689984337491736,R1061T_RAM_FR1_0,[ 38.1  -27.47  22.36]
341,0.3689984337491736,R1061T_RAM_FR1_0,[-58.64   0.2  -22.8 ]
342,0.3689984337491736,R1061T_RAM_FR1_0,[-22.34   2.42 -20.3 ]
343,0.3689984337491736,R1061T_RAM_FR1_0,[31.99 26.22 38.28]
344,0.3689984337491736,R1061T_RAM_FR1_0,[60.61 19.12  0.65]
345,0.3689984337491736,R1061T_RAM_FR1_0,[39.51 17.68  3.68]
346,0.3689984337491736,R1061T_RAM_FR1_0,[-68.58  -0.58 -22.26]
347,0.3689984337491736,R1061T_RAM_FR1_0,[40.79 59.38  4.06]
348,0.3689984337491736,R1061T_RAM_FR1_0,[ 70.76   5.94 -13.58]
349,0.3689984337491736,R1061T_RAM_FR1_0,[33.57 36.2   1.03]
350,0.3689984337491736,R1061T_RAM_FR1_0,[ 53.7   30.83 -27.91]
351,0.3689984337491736,R1061T_RAM_FR1_0,[33.35  6.93 23.22]
352,0.3689984337491736,R1061T_RAM_FR1_0,[41.89 26.14 40.08]
353,0.3689984337491736,R1061T_RAM_FR1_0,[48.12  7.42 26.4 ]
354,0.3689984337491736,R1061T_RAM_FR1_0,[ 52.52 -27.4   22.28]
355,0.3689984337491736,R1061T_RAM_FR1_0,[-53.15   0.72 -22.45]
356,0.3689984337491736,R1061T_RAM_FR1_0,[ 67.7  -21.63  -2.85]
357,0.3689984337491736,R1061T_RAM_FR1_0,[ 49.96 -19.59  -6.9 ]
358,0.3689984337491736,R1061T_RAM_FR1_0,[ 26.53 -14.83 -12.97]
359,0.3689984337491736,R1061T_RAM_FR1_0,[51.34  7.84 27.67]
360,0.3689984337491736,R1061T_RAM_FR1_0,[36.03  7.3  24.46]
361,0.3689984337491736,R1061T_RAM_FR1_0,[ 39.33  25.34 -30.67]
362,0.3689984337491736,R1061T_RAM_FR1_0,[16.68 25.68 35.07]
363,0.3689984337491736,R1061T_RAM_FR1_0,[ 55.26   6.2  -14.81]
364,0.3689984337491736,R1061T_RAM_FR1_0,[45.6  18.12  2.96]
365,0.3689984337491736,R1061T_RAM_FR1_0,[31.45 43.77 18.5 ]
366,0.3689984337491736,R1061T_RAM_FR1_0,[ 46.26  27.78 -29.26]
367,0.3689984337491736,R1061T_RAM_FR1_0,[51.77 18.43  1.16]
368,0.3689984337491736,R1061T_RAM_FR1_0,[46.76 26.72 41.45]
369,0.3689984337491736,R1061T_RAM_FR1_0,[ 2.25 27.03 32.78]
370,0.3689984337491736,R1061T_RAM_FR1_0,[53.23 36.86 16.52]
371,0.3689984337491736,R1061T_RAM_FR1_0,[ 24.29 -27.63  21.41]
372,0.3689984337491736,R1061T_RAM_FR1_0,[42.09  6.87 26.05]
373,0.3689984337491736,R1061T_RAM_FR1_0,[36.86 26.79 39.64]
374,0.3689984337491736,R1061T_RAM_FR1_0,[ 10.98 -27.6   21.56]
375,0.3689984337491736,R1061T_RAM_FR1_0,[  3.85 -28.26  21.13]
376,0.3689984337491736,R1061T_RAM_FR1_0,[ 43.08  26.8  -30.57]
377,0.3689984337491736,R1061T_RAM_FR1_0,[33.06 39.04  6.04]
378,0.3689984337491736,R1061T_RAM_FR1_0,[ 65.68 -26.2   23.05]
379,0.3689984337491736,R1061T_RAM_FR1_0,[36.27  8.98 38.53]
380,0.3689984337491736,R1061T_RAM_FR1_0,[-63.64  -0.13 -21.94]
381,0.3689984337491736,R1061T_RAM_FR1_0,[34.8  59.7   1.53]
382,0.3689984337491736,R1061T_RAM_FR1_0,[36.21 17.38  3.47]
383,0.3689984337491736,R1061T_RAM_FR1_0,[32.97  7.96 61.45]
384,0.3689984337491736,R1061T_RAM_FR1_0,[41.1  35.87 16.88]
385,0.3689984337491736,R1061T_RAM_FR1_0,[-43.28   1.62 -21.81]
386,0.3689984337491736,R1061T_RAM_FR1_0,[57.46  7.28 28.17]
387,0.3689984337491736,R1061T_RAM_FR1_0,[ 38.21 -16.44 -10.64]
388,0.3689984337491736,R1061T_RAM_FR1_0,[35.1  35.03 -5.89]
389,0.3689984337491736,R1061T_RAM_FR1_0,[60.14  7.66 29.42]
390,0.3689984337491736,R1061T_RAM_FR1_0,[24.11 58.64 -5.16]
391,0.3689984337491736,R1061T_RAM_FR1_0,[ 35.66  23.75 -31.94]
392,0.3689984337491736,R1061T_RAM_FR1_0,[39.53 10.53 15.53]
393,0.3689984337491736,R1061T_RAM_FR1_0,[37.79  8.79 30.98]
394,0.3689984337491736,R1061T_RAM_FR1_0,[28.83 50.74 36.1 ]
395,0.3689984337491736,R1061T_RAM_FR1_0,[43.85 36.12 17.04]
396,0.3689984337491736,R1061T_RAM_FR1_0,[ 50.01  29.25 -29.18]
397,0.3689984337491736,R1061T_RAM_FR1_0,[-48.21   1.17 -22.13]
398,0.3689984337491736,R1061T_RAM_FR1_0,[42.03  9.12  1.62]
399,0.3689984337491736,R1061T_RAM_FR1_0,[-32.22   1.52 -20.94]
400,0.3689984337491736,R1061T_RAM_FR1_0,[28.29 53.13 42.34]
401,0.3689984337491736,R1061T_RAM_FR1_0,[42.31 17.82  2.76]
402,0.3689984337491736,R1061T_RAM_FR1_0,[29.99 59.   -1.14]
403,0.3689984337491736,R1061T_RAM_FR1_0,[ 61.55 -20.08  -4.74]
404,0.3689984337491736,R1061T_RAM_FR1_0,[ 13.31  58.27 -10.74]
405,0.3689984337491736,R1061T_RAM_FR1_0,[53.41 18.58  1.25]
406,0.3689984337491736,R1061T_RAM_FR1_0,[ 50.39   5.62 -16.31]
407,0.3689984337491736,R1061T_RAM_FR1_0,[54.18  6.98 27.98]
408,0.3689984337491736,R1061T_RAM_FR1_0,[ 31.52 -28.09  21.97]
409,0.3689984337491736,R1061T_RAM_FR1_0,[ 31.35  22.23 -32.06]
410,0.3689984337491736,R1061T_RAM_FR1_0,[ 44.35 -17.98  -8.75]
411,0.3689984337491736,R1061T_RAM_FR1_0,[19.22 59.06 -7.99]
412,0.3689984337491736,R1061T_RAM_FR1_0,[ 17.01 -27.05  21.92]
413,0.3689984337491736,R1061T_RAM_FR1_0,[45.54 60.2   7.57]
414,0.3689984337491736,R1061T_RAM_FR1_0,[32.48 41.99 12.22]
415,0.3689984337491736,R1061T_RAM_FR1_0,[58.33 36.07 15.88]
416,0.3689984337491736,R1061T_RAM_FR1_0,[39.32  7.6  24.66]
417,0.3689984337491736,R1061T_RAM_FR1_0,[51.43 60.99 10.09]
418,0.3689984337491736,R1061T_RAM_FR1_0,[ 60.28   5.53 -14.33]
419,0.3689984337491736,R1061T_RAM_FR1_0,[ 35.59  33.19 -12.81]
420,0.3689984337491736,R1061T_RAM_FR1_0,[ 6.73 26.32 33.19]
421,0.3689984337491736,R1061T_RAM_FR1_0,[ 55.48 -19.64  -6.46]
422,0.3321888832049756,R1065J_RAM_FR1_0,[24.07 41.29 17.58]
423,0.3321888832049756,R1065J_RAM_FR1_0,[ 31.97 -11.08  -6.64]
424,0.3321888832049756,R1065J_RAM_FR1_0,[-17.7   40.19 -21.17]
425,0.3321888832049756,R1065J_RAM_FR1_0,[ 31.86 -14.62  -5.28]
426,0.3321888832049756,R1065J_RAM_FR1_0,[-14.23 -41.52  -5.31]
427,0.3321888832049756,R1065J_RAM_FR1_0,[ 47.55 -39.2   18.58]
428,0.3321888832049756,R1065J_RAM_FR1_0,[-27.29   1.8    5.23]
429,0.3321888832049756,R1065J_RAM_FR1_0,[-52.59 -31.98 -27.77]
430,0.3321888832049756,R1065J_RAM_FR1_0,[-56.04 -39.47  15.63]
431,0.3321888832049756,R1065J_RAM_FR1_0,[-40.68 -17.8  -30.39]
432,0.3321888832049756,R1065J_RAM_FR1_0,[-26.75 -24.24   5.55]
433,0.3321888832049756,R1065J_RAM_FR1_0,[ 33.53   9.4  -16.35]
434,0.3321888832049756,R1065J_RAM_FR1_0,[ 37.45 -11.34 -30.64]
435,0.3321888832049756,R1065J_RAM_FR1_0,[ 32.4    5.92 -14.89]
436,0.3321888832049756,R1065J_RAM_FR1_0,[-33.36   2.38  -8.46]
437,0.3321888832049756,R1065J_RAM_FR1_0,[-19.75  49.13  13.91]
438,0.3321888832049756,R1065J_RAM_FR1_0,[38.36 56.84 -1.65]
439,0.3321888832049756,R1065J_RAM_FR1_0,[-55.23 -14.23 -21.94]
440,0.3321888832049756,R1065J_RAM_FR1_0,[25.04 37.61  6.28]
441,0.3321888832049756,R1065J_RAM_FR1_0,[ 33.84  22.86 -23.23]
442,0.3321888832049756,R1065J_RAM_FR1_0,[-28.08 -40.74   0.86]
443,0.3321888832049756,R1065J_RAM_FR1_0,[-56.43 -13.35 -25.28]
444,0.3321888832049756,R1065J_RAM_FR1_0,[-23.17  40.44   2.59]
445,0.3321888832049756,R1065J_RAM_FR1_0,[-30.51  -6.45  -4.06]
446,0.3321888832049756,R1065J_RAM_FR1_0,[ 69.75 -22.01 -42.72]
447,0.3321888832049756,R1065J_RAM_FR1_0,[-39.57 -15.58 -31.  ]
448,0.3321888832049756,R1065J_RAM_FR1_0,[-18.14 -40.54  -3.46]
449,0.3321888832049756,R1065J_RAM_FR1_0,[-46.21 -39.5   10.41]
450,0.3321888832049756,R1065J_RAM_FR1_0,[-34.66  -9.32 -31.86]
451,0.3321888832049756,R1065J_RAM_FR1_0,[-41.68  54.04  -2.55]
452,0.3321888832049756,R1065J_RAM_FR1_0,[-27.67 -16.55   1.07]
453,0.3321888832049756,R1065J_RAM_FR1_0,[ 24.74 -40.13   8.61]
454,0.3321888832049756,R1065J_RAM_FR1_0,[-16.31  59.11  24.46]
455,0.3321888832049756,R1065J_RAM_FR1_0,[-34.8    8.83 -12.48]
456,0.3321888832049756,R1065J_RAM_FR1_0,[ 32.14  -3.71 -10.5 ]
457,0.3321888832049756,R1065J_RAM_FR1_0,[-34.26   5.98  -9.71]
458,0.3321888832049756,R1065J_RAM_FR1_0,[-43.31 -40.41   8.81]
459,0.3321888832049756,R1065J_RAM_FR1_0,[ 40.11 -39.94  15.49]
460,0.3321888832049756,R1065J_RAM_FR1_0,[ 33.62  15.76 -20.51]
461,0.3321888832049756,R1065J_RAM_FR1_0,[-58.39 -24.02 -29.74]
462,0.3321888832049756,R1065J_RAM_FR1_0,[-26.69 -19.15   2.5 ]
463,0.3321888832049756,R1065J_RAM_FR1_0,[-11.18  36.84 -27.68]
464,0.3321888832049756,R1065J_RAM_FR1_0,[-24.92  35.6   -3.51]
465,0.3321888832049756,R1065J_RAM_FR1_0,[ 17.59  41.17 -14.93]
466,0.3321888832049756,R1065J_RAM_FR1_0,[-26.56  32.25  -9.4 ]
467,0.3321888832049756,R1065J_RAM_FR1_0,[-42.61 -15.4  -30.71]
468,0.3321888832049756,R1065J_RAM_FR1_0,[-16.62  56.38  22.56]
469,0.3321888832049756,R1065J_RAM_FR1_0,[32.02 -7.26 -9.14]
470,0.3321888832049756,R1065J_RAM_FR1_0,[-53.17 -39.61  13.12]
471,0.3321888832049756,R1065J_RAM_FR1_0,[ 28.82  28.93 -19.67]
472,0.3321888832049756,R1065J_RAM_FR1_0,[-62.64 -17.8  -22.5 ]
473,0.3321888832049756,R1065J_RAM_FR1_0,[-24.09 -40.71  -0.54]
474,0.3321888832049756,R1065J_RAM_FR1_0,[-61.48 -17.14 -21.15]
475,0.3321888832049756,R1065J_RAM_FR1_0,[ 32.28   2.37 -13.52]
476,0.3321888832049756,R1065J_RAM_FR1_0,[ 59.26  -6.91 -29.7 ]
477,0.3321888832049756,R1065J_RAM_FR1_0,[-54.31 -11.21 -26.  ]
478,0.3321888832049756,R1065J_RAM_FR1_0,[-49.18 -39.58  11.72]
479,0.3321888832049756,R1065J_RAM_FR1_0,[-37.36 -40.24   6.18]
480,0.3321888832049756,R1065J_RAM_FR1_0,[-23.55  37.99  -0.39]
481,0.3321888832049756,R1065J_RAM_FR1_0,[ 30.66 -39.29  11.83]
482,0.3321888832049756,R1065J_RAM_FR1_0,[ 33.87  25.41 -24.9 ]
483,0.3321888832049756,R1065J_RAM_FR1_0,[ 33.57  11.95 -18.01]
484,0.3321888832049756,R1065J_RAM_FR1_0,[-28.23  22.83   3.49]
485,0.3321888832049756,R1065J_RAM_FR1_0,[-11.32 -41.16  -7.9 ]
486,0.3321888832049756,R1065J_RAM_FR1_0,[-35.7   12.44 -13.74]
487,0.3321888832049756,R1065J_RAM_FR1_0,[-20.12  46.68  10.96]
488,0.3321888832049756,R1065J_RAM_FR1_0,[ 63.9  -19.92 -40.36]
489,0.3321888832049756,R1065J_RAM_FR1_0,[-27.95   8.4    4.94]
490,0.3321888832049756,R1065J_RAM_FR1_0,[24.73 40.04 13.78]
491,0.3321888832049756,R1065J_RAM_FR1_0,[-27.73  -5.75   5.33]
492,0.3321888832049756,R1065J_RAM_FR1_0,[21.65 47.98 34.38]
493,0.3321888832049756,R1065J_RAM_FR1_0,[-28.3   27.41 -15.75]
494,0.3321888832049756,R1065J_RAM_FR1_0,[ 35.57 -10.48 -29.  ]
495,0.3321888832049756,R1065J_RAM_FR1_0,[-28.65 -13.94  -0.35]
496,0.3321888832049756,R1065J_RAM_FR1_0,[ 48.3  -13.46 -34.64]
497,0.3321888832049756,R1065J_RAM_FR1_0,[-42.88 -20.94 -29.97]
498,0.3321888832049756,R1065J_RAM_FR1_0,[-55.19 -22.21 -29.42]
499,0.3321888832049756,R1065J_RAM_FR1_0,[-33.88 -40.18   4.82]
500,0.3321888832049756,R1065J_RAM_FR1_0,[22.68 44.04 24.12]
501,0.3321888832049756,R1065J_RAM_FR1_0,[36.11 55.24 -3.23]
502,0.3321888832049756,R1065J_RAM_FR1_0,[-36.68  15.05 -15.32]
503,0.3321888832049756,R1065J_RAM_FR1_0,[-61.53 -26.11 -28.94]
504,0.3321888832049756,R1065J_RAM_FR1_0,[-27.55  -2.48   5.15]
505,0.3321888832049756,R1065J_RAM_FR1_0,[-28.12   5.12   5.12]
506,0.3321888832049756,R1065J_RAM_FR1_0,[-59.57 -15.43 -24.46]
507,0.3321888832049756,R1065J_RAM_FR1_0,[40.62 58.44 -0.08]
508,0.3321888832049756,R1065J_RAM_FR1_0,[23.4  42.53 21.38]
509,0.3321888832049756,R1065J_RAM_FR1_0,[-21.11 -40.63  -1.85]
510,0.3321888832049756,R1065J_RAM_FR1_0,[27.08 33.61 -4.45]
511,0.3321888832049756,R1065J_RAM_FR1_0,[-27.66  15.22   3.5 ]
512,0.3321888832049756,R1065J_RAM_FR1_0,[24.37 38.86 10.07]
513,0.3321888832049756,R1065J_RAM_FR1_0,[-31.48  -3.84  -5.63]
514,0.3321888832049756,R1065J_RAM_FR1_0,[ 44.36 -39.73  17.51]
515,0.3321888832049756,R1065J_RAM_FR1_0,[-38.72  -7.13 -25.91]
516,0.3321888832049756,R1065J_RAM_FR1_0,[-44.51  54.69   0.35]
517,0.3321888832049756,R1065J_RAM_FR1_0,[ 41.43 -11.31 -32.19]
518,0.3321888832049756,R1065J_RAM_FR1_0,[-30.97 -39.82   2.47]
519,0.3321888832049756,R1065J_RAM_FR1_0,[-47.2  -26.25 -28.85]
520,0.3321888832049756,R1065J_RAM_FR1_0,[-58.28 -15.32 -20.81]
521,0.3321888832049756,R1065J_RAM_FR1_0,[ 66.86 -21.11 -40.97]
522,0.3321888832049756,R1065J_RAM_FR1_0,[ 44.39 -12.49 -32.8 ]
523,0.3321888832049756,R1065J_RAM_FR1_0,[-27.84  11.94   3.7 ]
524,0.3321888832049756,R1065J_RAM_FR1_0,[-48.86 -18.3  -29.91]
525,0.3321888832049756,R1065J_RAM_FR1_0,[26.42 34.86 -0.29]
526,0.3321888832049756,R1065J_RAM_FR1_0,[-27.32 -16.63   5.54]
527,0.3321888832049756,R1065J_RAM_FR1_0,[-32.38  -0.23  -6.89]
528,0.3321888832049756,R1065J_RAM_FR1_0,[ 27.45  30.92 -11.51]
529,0.3321888832049756,R1065J_RAM_FR1_0,[-40.34 -40.33   7.5 ]
530,0.3321888832049756,R1065J_RAM_FR1_0,[-39.88  52.2   -4.52]
531,0.3321888832049756,R1065J_RAM_FR1_0,[27.74 32.37 -8.61]
532,0.3321888832049756,R1065J_RAM_FR1_0,[-26.92  29.79 -12.63]
533,0.3321888832049756,R1065J_RAM_FR1_0,[ 12.07  38.03 -17.97]
534,0.3321888832049756,R1065J_RAM_FR1_0,[-23.91 -28.97   6.24]
535,0.3321888832049756,R1065J_RAM_FR1_0,[-26.92  -1.75 -30.07]
536,0.3321888832049756,R1065J_RAM_FR1_0,[-18.37  51.52  16.76]
537,0.3321888832049756,R1065J_RAM_FR1_0,[ 37.   -39.48  14.72]
538,0.3321888832049756,R1065J_RAM_FR1_0,[-28.41  19.55   3.69]
539,0.3321888832049756,R1065J_RAM_FR1_0,[ 32.25  -0.17 -11.86]
540,0.3321888832049756,R1065J_RAM_FR1_0,[-26.97 -10.09   5.16]
541,0.3321888832049756,R1065J_RAM_FR1_0,[-50.42 -29.33 -28.33]
542,0.3321888832049756,R1065J_RAM_FR1_0,[ 33.73  19.31 -21.86]
543,0.3321888832049756,R1065J_RAM_FR1_0,[ 53.9  -39.38  21.46]
544,0.3321888832049756,R1065J_RAM_FR1_0,[-52.09 -12.14 -22.75]
545,0.3321888832049756,R1065J_RAM_FR1_0,[ 31.83 -17.17  -3.61]
546,0.3321888832049756,R1065J_RAM_FR1_0,[-25.79 -22.76   3.66]
547,0.3321888832049756,R1065J_RAM_FR1_0,[-20.59  41.11 -19.41]
548,0.3321888832049756,R1065J_RAM_FR1_0,[22.31 46.75 30.58]
549,0.3321888832049756,R1065J_RAM_FR1_0,[-24.89 -26.36   4.81]
550,0.3321888832049756,R1065J_RAM_FR1_0,[-29.07  26.16   3.38]
551,0.3321888832049756,R1065J_RAM_FR1_0,[ 34.08   4.82 -33.92]
552,0.3321888832049756,R1065J_RAM_FR1_0,[21.96 45.56 26.87]
553,0.3321888832049756,R1065J_RAM_FR1_0,[-25.21  34.14  -6.43]
554,0.3321888832049756,R1065J_RAM_FR1_0,[-29.54 -10.32  -1.66]
555,0.3321888832049756,R1065J_RAM_FR1_0,[-45.08 -24.1  -29.57]
556,0.3321888832049756,R1065J_RAM_FR1_0,[ 28.15  30.17 -15.51]
557,0.5911147754194074,R1075J_RAM_CatFR1_0,[-46.52  44.36  -2.95]
558,0.5911147754194074,R1075J_RAM_CatFR1_0,[-39.13  54.31  16.12]
559,0.5911147754194074,R1075J_RAM_CatFR1_0,[ 32.52 -20.71  48.24]
560,0.5911147754194074,R1075J_RAM_CatFR1_0,[-37.49 -21.87  47.65]
561,0.5911147754194074,R1075J_RAM_CatFR1_0,[-34.59  15.5   47.5 ]
562,0.5911147754194074,R1075J_RAM_CatFR1_0,[55.71 24.52  4.04]
563,0.5911147754194074,R1075J_RAM_CatFR1_0,[-4.88 60.31 34.51]
564,0.5911147754194074,R1075J_RAM_CatFR1_0,[-50.66  12.74  34.75]
565,0.5911147754194074,R1075J_RAM_CatFR1_0,[ 47.21  33.94 -14.63]
566,0.5911147754194074,R1075J_RAM_CatFR1_0,[-0.94 -7.69 15.19]
567,0.5911147754194074,R1075J_RAM_CatFR1_0,[-42.18  57.03   7.15]
568,0.5911147754194074,R1075J_RAM_CatFR1_0,[ 7.36 13.23 54.21]
569,0.5911147754194074,R1075J_RAM_CatFR1_0,[-11.24   8.29  58.26]
570,0.5911147754194074,R1075J_RAM_CatFR1_0,[ 7.74  6.87 59.16]
571,0.5911147754194074,R1075J_RAM_CatFR1_0,[ 31.54 -13.85  50.16]
572,0.5911147754194074,R1075J_RAM_CatFR1_0,[ 22.54 -41.61  49.94]
573,0.5911147754194074,R1075J_RAM_CatFR1_0,[-5.48 42.91 47.34]
574,0.5911147754194074,R1075J_RAM_CatFR1_0,[-43.13  58.83  -3.99]
575,0.5911147754194074,R1075J_RAM_CatFR1_0,[ 2.9  13.08 43.87]
576,0.5911147754194074,R1075J_RAM_CatFR1_0,[-4.07 17.21 57.27]
577,0.5911147754194074,R1075J_RAM_CatFR1_0,[ 1.73 22.84 26.79]
578,0.5911147754194074,R1075J_RAM_CatFR1_0,[ 18.7  -21.92  54.56]
579,0.5911147754194074,R1075J_RAM_CatFR1_0,[-42.83  37.15  19.79]
580,0.5911147754194074,R1075J_RAM_CatFR1_0,[-25.51  40.78  40.62]
581,0.5911147754194074,R1075J_RAM_CatFR1_0,[ 31.65   3.04 -55.3 ]
582,0.5911147754194074,R1075J_RAM_CatFR1_0,[ 22.75 -66.07  29.78]
583,0.5911147754194074,R1075J_RAM_CatFR1_0,[ 1.79 10.86 33.72]
584,0.5911147754194074,R1075J_RAM_CatFR1_0,[51.73 29.24 -5.34]
585,0.5911147754194074,R1075J_RAM_CatFR1_0,[59.29 -8.19 20.53]
586,0.5911147754194074,R1075J_RAM_CatFR1_0,[-24.63  15.05  50.99]
587,0.5911147754194074,R1075J_RAM_CatFR1_0,[ 17.12 -10.83  53.32]
588,0.5911147754194074,R1075J_RAM_CatFR1_0,[-43.43  14.07  42.02]
589,0.5911147754194074,R1075J_RAM_CatFR1_0,[17.64 17.93 55.67]
590,0.5911147754194074,R1075J_RAM_CatFR1_0,[ 15.39  55.26 -26.15]
591,0.5911147754194074,R1075J_RAM_CatFR1_0,[-62.54   5.54   6.8 ]
592,0.5911147754194074,R1075J_RAM_CatFR1_0,[ 1.67  9.6  23.75]
593,0.5911147754194074,R1075J_RAM_CatFR1_0,[-30.68  45.36  34.04]
594,0.5911147754194074,R1075J_RAM_CatFR1_0,[22.56  4.66 51.68]
595,0.5911147754194074,R1075J_RAM_CatFR1_0,[-3.93 75.84  6.29]
596,0.5911147754194074,R1075J_RAM_CatFR1_0,[ 41.01  39.96 -20.75]
597,0.5911147754194074,R1075J_RAM_CatFR1_0,[-3.92 65.47 25.17]
598,0.5911147754194074,R1075J_RAM_CatFR1_0,[ 22.86 -50.15  43.88]
599,0.5911147754194074,R1075J_RAM_CatFR1_0,[ 25.05 -13.83  51.45]
600,0.5911147754194074,R1075J_RAM_CatFR1_0,[ 47.49  21.57 -45.9 ]
601,0.5911147754194074,R1075J_RAM_CatFR1_0,[ 41.65 -29.91  42.06]
602,0.5911147754194074,R1075J_RAM_CatFR1_0,[ 2.57 65.05 29.27]
603,0.5911147754194074,R1075J_RAM_CatFR1_0,[ 44.19  17.24 -54.76]
604,0.5911147754194074,R1075J_RAM_CatFR1_0,[-25.56  -5.72  55.62]
605,0.5911147754194074,R1075J_RAM_CatFR1_0,[ 0.3  -2.91 24.58]
606,0.5911147754194074,R1075J_RAM_CatFR1_0,[20.18  2.41 55.68]
607,0.5911147754194074,R1075J_RAM_CatFR1_0,[-5.16 33.08 52.01]
608,0.5911147754194074,R1075J_RAM_CatFR1_0,[17.3  -8.24 52.06]
609,0.5911147754194074,R1075J_RAM_CatFR1_0,[ 63.36 -13.8    0.8 ]
610,0.5911147754194074,R1075J_RAM_CatFR1_0,[ 50.37 -51.43  20.55]
611,0.5911147754194074,R1075J_RAM_CatFR1_0,[48.98 -3.84 38.51]
612,0.5911147754194074,R1075J_RAM_CatFR1_0,[-4.   71.09 16.73]
613,0.5911147754194074,R1075J_RAM_CatFR1_0,[ 52.19  23.25 -12.83]
614,0.5911147754194074,R1075J_RAM_CatFR1_0,[ 23.85  49.44 -23.52]
615,0.5911147754194074,R1075J_RAM_CatFR1_0,[-12.92  77.05  -8.62]
616,0.5911147754194074,R1075J_RAM_CatFR1_0,[-0.4   1.41 33.72]
617,0.5911147754194074,R1075J_RAM_CatFR1_0,[ 6.62 26.29  5.89]
618,0.5911147754194074,R1075J_RAM_CatFR1_0,[-56.21  10.56  25.11]
619,0.5911147754194074,R1075J_RAM_CatFR1_0,[-22.37  53.5   36.55]
620,0.5911147754194074,R1075J_RAM_CatFR1_0,[  8.62  61.7  -31.22]
621,0.5911147754194074,R1075J_RAM_CatFR1_0,[ 47.91 -44.48  28.24]
622,0.5911147754194074,R1075J_RAM_CatFR1_0,[37.44 66.08  6.42]
623,0.5911147754194074,R1075J_RAM_CatFR1_0,[35.58 60.03 14.61]
624,0.5911147754194074,R1075J_RAM_CatFR1_0,[-4.75 13.74 63.81]
625,0.5911147754194074,R1075J_RAM_CatFR1_0,[-32.66  70.44  -8.79]
626,0.5911147754194074,R1075J_RAM_CatFR1_0,[32.26 48.33 32.05]
627,0.5911147754194074,R1075J_RAM_CatFR1_0,[32.11  1.76 48.02]
628,0.5911147754194074,R1075J_RAM_CatFR1_0,[53.14 21.44 -1.  ]
629,0.5911147754194074,R1075J_RAM_CatFR1_0,[-3.98 61.21 35.66]
630,0.5911147754194074,R1075J_RAM_CatFR1_0,[ 38.07  10.21 -59.86]
631,0.5911147754194074,R1075J_RAM_CatFR1_0,[-31.51  48.42  33.21]
632,0.5911147754194074,R1075J_RAM_CatFR1_0,[-40.23  58.56 -15.55]
633,0.5911147754194074,R1075J_RAM_CatFR1_0,[-1.22  4.68 43.76]
634,0.5911147754194074,R1075J_RAM_CatFR1_0,[-34.66  50.07  25.13]
635,0.5911147754194074,R1075J_RAM_CatFR1_0,[55.57 -5.35 30.21]
636,0.5911147754194074,R1075J_RAM_CatFR1_0,[-0.26 18.82 47.94]
637,0.5911147754194074,R1075J_RAM_CatFR1_0,[26.17 -5.42 52.23]
638,0.5911147754194074,R1075J_RAM_CatFR1_0,[-47.13 -35.36  36.69]
639,0.5911147754194074,R1075J_RAM_CatFR1_0,[22.19 26.67 50.93]
640,0.5911147754194074,R1075J_RAM_CatFR1_0,[ 0.73 20.58 37.35]
641,0.5911147754194074,R1075J_RAM_CatFR1_0,[-38.79  63.02  -7.98]
642,0.5911147754194074,R1075J_RAM_CatFR1_0,[ 52.22  25.53 -24.5 ]
643,0.5911147754194074,R1075J_RAM_CatFR1_0,[29.41 41.81 40.1 ]
644,0.5911147754194074,R1075J_RAM_CatFR1_0,[34.61 54.37 23.91]
645,0.5911147754194074,R1075J_RAM_CatFR1_0,[-16.14  15.61  54.88]
646,0.5911147754194074,R1075J_RAM_CatFR1_0,[-18.65   1.05  56.9 ]
647,0.5911147754194074,R1075J_RAM_CatFR1_0,[41.19 -1.12 44.31]
648,0.5911147754194074,R1075J_RAM_CatFR1_0,[25.83 35.48 45.62]
649,0.5911147754194074,R1075J_RAM_CatFR1_0,[ 45.38 -38.04  36.38]
650,0.5911147754194074,R1075J_RAM_CatFR1_0,[ 36.56 -21.67  46.61]
651,0.5911147754194074,R1075J_RAM_CatFR1_0,[ 22.23 -58.17  37.75]
